Jumlah_ART,Jumlah_Keluarga,sta_bangunan,sta_lahan,luas_lantai,lantai,dinding,kondisi_dinding,atap,kondisi_atap,jumlah_kamar,sumber_airminum,cara_peroleh_airminum,sumber_penerangan,daya,bb_masak,fasbab,kloset,buang_tinja,ada_tabung_gas,ada_lemari_es,ada_ac,ada_pemanas,ada_telepon,ada_tv,ada_emas,ada_laptop,ada_sepeda,ada_motor,ada_mobil,ada_perahu,ada_motor_tempel,ada_perahu_motor,ada_kapal,aset_tak_bergerak,luas_atb,rumah_lain,jumlah_sapi,jumlah_kerbau,jumlah_kambing,sta_art_usaha,desil_susenas
3,1,1,1,66,3,1,1,5,1,3,5,4,1,3,3,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,242,1,0,0,0,1,0
2,1,1,1,45,6,2,0,5,2,2,6,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,1,0,0,0,1,0
2,1,1,1,56,6,1,2,5,2,2,6,4,1,4,3,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,76,1,0,0,0,0,0
4,1,1,1,50,3,1,2,5,2,2,6,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,150,1,0,0,0,1,0
4,1,1,1,50,3,1,2,5,2,3,6,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
5,1,1,1,56,3,1,1,5,1,3,6,4,1,4,3,4,1,3,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1600,1,0,0,0,0,1
4,1,1,1,40,6,1,2,5,2,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,1
3,1,1,1,47,3,1,1,5,2,2,9,1,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,140,1,0,0,0,1,0
4,1,1,1,50,3,1,2,7,2,3,6,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
8,1,1,1,63,3,1,1,5,1,2,4,2,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,150,1,0,0,0,1,1
5,1,1,1,96,2,3,2,5,2,4,4,2,1,4,3,4,1,3,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,3275,1,0,0,0,0,1
3,1,1,1,50,3,1,2,5,2,3,6,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
3,1,1,1,54,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,247,1,0,0,0,0,0
3,1,1,1,54,3,1,1,5,1,3,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,10,1,0,0,0,0,0
4,1,1,1,50,3,1,1,5,1,2,5,4,1,4,3,4,1,3,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,120,1,0,0,0,1,0
4,1,1,1,80,3,1,1,6,1,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,247,1,0,0,0,1,0
4,1,1,1,46,3,1,1,5,1,2,6,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,113,1,0,0,0,1,1
3,1,1,1,48,2,1,2,5,2,2,4,2,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,48,1,0,0,0,1,0
2,1,1,1,40,6,2,0,5,2,2,6,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,39,3,1,2,5,1,3,9,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,81,1,0,0,0,0,1
3,1,1,1,50,3,1,2,5,2,3,6,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,30,3,1,1,6,1,2,6,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1600,1,0,0,0,0,0
3,1,1,1,40,3,1,2,5,2,2,6,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
6,1,1,1,30,2,1,2,5,2,3,4,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
2,1,1,1,50,3,1,2,5,2,3,6,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,70,3,1,2,5,2,3,6,2,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,320,1,0,0,0,1,0
4,1,3,3,50,2,2,0,5,2,2,6,2,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,120,1,0,0,0,1,1
2,1,1,1,50,3,1,2,5,2,3,6,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
3,1,1,1,64,3,1,2,5,2,3,4,2,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,234,1,0,0,0,1,0
3,1,1,1,40,3,1,2,5,2,2,3,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,150,1,0,0,0,1,0
5,1,1,1,63,3,1,1,5,1,2,4,2,1,4,3,4,1,3,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,88,1,0,0,0,0,1
4,1,1,1,42,3,1,2,5,2,3,4,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,63,1,0,0,0,0,1
2,1,1,1,50,6,1,2,5,2,2,9,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,75,1,0,0,0,1,0
4,2,1,1,50,6,1,2,5,2,3,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,5000,1,0,0,0,0,1
4,1,1,1,54,6,1,2,5,2,3,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,3600,1,0,0,0,0,1
4,1,1,1,49,3,1,2,6,2,2,6,4,1,4,3,4,1,3,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,270,1,0,0,0,0,0
4,1,1,1,46,3,1,2,5,2,2,6,4,1,4,4,1,4,5,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2000,1,0,0,0,0,1
2,1,1,1,49,6,2,0,5,2,2,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,75,1,0,0,0,1,0
4,1,1,1,50,6,1,2,5,2,3,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,5000,1,0,0,0,0,1
3,1,1,1,56,6,1,2,5,2,2,6,4,1,4,4,1,4,5,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,85,1,0,0,0,1,0
3,1,1,1,47,3,1,2,5,2,2,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,850,1,0,0,0,0,0
2,1,1,1,27,3,1,2,5,2,2,6,4,1,4,4,1,4,5,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,40,1,0,0,0,1,0
5,1,1,1,49,6,2,0,9,0,3,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,2400,1,0,0,0,1,0
3,1,1,1,54,6,1,2,5,2,2,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
2,1,1,1,49,3,1,2,5,2,2,6,4,1,4,4,4,1,5,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2400,1,0,0,0,0,0
7,1,1,1,48,3,2,0,5,2,3,8,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1670,1,0,0,0,0,1
2,1,1,1,45,6,1,2,5,2,2,6,4,1,4,4,1,4,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1600,1,0,0,0,1,0
1,1,1,1,30,6,2,0,5,2,1,6,4,1,4,4,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,600,1,0,0,0,0,0
3,1,1,1,50,6,1,2,5,2,2,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,80,1,0,0,0,0,0
4,1,1,1,56,3,1,2,5,2,2,6,4,1,4,3,4,1,3,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,2400,1,0,0,0,1,1
2,1,1,1,48,6,1,2,5,2,2,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,3200,1,0,0,0,0,0
4,1,1,1,56,3,1,1,5,1,3,4,4,1,4,2,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,4200,1,0,0,0,1,0
5,1,1,1,66,3,1,1,5,1,3,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1600,1,0,0,0,0,1
3,1,1,1,303,6,1,2,5,2,2,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,3000,1,0,0,0,0,0
2,1,1,1,54,3,1,1,4,1,3,6,4,1,4,4,4,1,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,10000,1,0,0,0,0,0
4,1,1,1,404,9,2,0,5,2,2,1,4,1,4,4,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,120,1,0,0,0,1,0
3,1,1,1,54,3,1,1,5,1,3,6,4,1,4,4,4,1,2,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,800,1,0,0,0,1,0
5,1,1,1,48,3,1,1,5,1,3,1,4,1,4,3,3,2,4,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,100,1,0,0,0,1,0
3,1,1,1,35,3,2,0,5,2,2,2,1,1,4,3,1,4,4,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,800,1,0,0,0,0,0
3,1,1,1,42,2,3,2,5,2,2,1,4,1,4,4,4,2,4,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1000,1,0,0,0,1,0
2,1,1,1,30,3,1,2,5,2,2,6,4,1,4,4,4,1,2,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1600,1,0,0,0,1,0
3,1,1,1,75,3,1,1,5,2,3,5,4,1,2,4,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,800,1,0,0,0,0,0
6,1,1,1,60,3,1,1,5,1,4,6,4,1,4,3,4,1,2,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,4800,1,0,0,0,1,0
5,1,1,1,35,7,2,0,5,2,2,6,4,1,4,3,1,4,4,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,800,1,0,0,0,0,0
2,1,1,1,42,3,1,2,5,2,3,9,4,1,4,4,3,2,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,140,1,0,0,0,1,0
4,1,1,1,60,3,1,2,4,1,4,6,4,1,4,4,4,1,2,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,2400,1,0,0,0,1,0
4,1,1,1,48,3,2,0,5,2,3,6,4,1,4,4,1,4,4,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,400,1,0,0,0,1,1
2,1,1,1,50,2,1,2,5,2,3,6,4,1,4,4,4,2,4,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,750,1,0,0,0,1,0
3,1,1,1,45,3,2,0,5,2,2,9,4,1,4,3,3,2,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1000,1,0,0,0,0,1
4,1,1,1,45,6,1,2,5,2,2,6,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,845,1,0,0,0,0,1
2,1,1,1,45,3,2,0,5,2,2,4,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1700,1,0,0,0,1,0
2,1,1,1,35,6,2,0,5,2,1,9,4,1,4,4,3,2,4,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,45,1,0,0,0,0,0
3,1,1,1,60,3,1,2,5,2,3,6,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1600,1,0,0,0,1,0
3,1,1,1,45,2,2,0,5,2,2,6,4,1,4,3,4,2,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,800,1,0,0,0,1,1
1,1,1,1,50,6,1,2,5,2,3,6,4,1,4,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,1,0,0,0,1,0
2,1,1,1,45,6,2,0,5,2,2,9,4,1,4,4,3,2,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,1
5,1,1,1,60,6,1,2,5,2,3,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,800,1,0,0,0,0,1
1,1,1,1,40,6,1,2,5,2,2,6,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,130,1,0,0,0,1,0
1,1,1,1,35,6,2,0,5,2,2,8,4,1,4,4,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,800,1,0,0,0,1,0
4,1,1,1,50,6,1,2,5,2,3,9,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,600,1,0,0,0,1,1
4,1,1,1,56,3,2,0,5,2,3,4,2,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1600,1,0,0,0,1,0
5,1,1,1,45,3,1,2,5,2,3,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,1
4,1,1,1,40,3,1,2,5,2,3,6,4,1,4,4,4,1,2,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,1,60,3,1,2,5,2,2,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
1,1,1,1,54,3,1,2,5,2,2,6,4,1,4,4,4,1,2,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,800,1,0,0,0,1,0
5,1,1,2,70,3,1,2,5,2,4,1,4,1,4,4,4,1,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,1,35,3,4,0,5,2,2,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,1,45,2,1,2,5,2,2,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,2,30,2,2,0,6,1,2,6,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,1,30,3,1,2,5,2,2,9,4,1,4,4,1,0,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
3,1,1,1,40,3,1,2,6,2,3,6,4,1,4,4,4,1,2,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1600,1,0,0,0,0,0
4,1,1,2,40,3,1,2,5,2,2,1,4,1,4,4,4,1,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,1,45,3,1,2,5,2,2,1,4,1,4,4,1,0,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
5,1,1,1,71,3,1,2,5,2,3,7,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,4071,1,0,0,0,1,1
6,2,1,2,40,3,1,1,5,1,3,9,4,1,4,3,4,1,3,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,3200,1,0,0,0,1,1
7,2,1,1,90,6,1,2,5,1,2,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2490,1,0,0,0,0,1
4,1,1,2,63,8,1,2,5,2,2,6,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,1,72,2,1,2,5,2,3,6,4,1,4,4,3,2,5,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2400,1,0,0,0,0,1
5,1,1,1,90,3,1,1,5,1,4,5,4,1,4,3,4,1,3,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,11600,1,0,0,0,0,1
4,1,4,3,80,2,1,2,5,2,3,6,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
3,1,1,1,40,6,1,2,5,2,3,6,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,120,1,0,0,0,1,0
4,1,1,1,30,3,1,1,5,1,3,6,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,1,35,3,1,2,5,2,3,9,4,1,4,4,4,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,2,45,3,1,2,5,2,3,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0
3,1,1,1,35,3,1,1,5,1,2,9,4,1,4,4,1,0,6,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,160,1,0,0,0,1,1
2,1,1,2,30,8,2,0,9,0,1,6,4,1,4,4,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,1,0
2,1,1,1,50,2,2,0,9,0,3,9,4,1,4,4,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
3,1,1,1,55,3,1,1,5,1,2,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,200,1,0,0,0,0,0
2,1,1,1,65,3,1,2,5,1,3,6,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,135,1,0,0,0,1,0
3,1,1,1,40,3,1,2,5,2,3,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,160,1,0,0,0,1,0
4,1,1,1,45,3,1,1,5,2,3,2,1,1,4,3,4,1,2,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,100,1,0,0,0,1,1
3,1,1,1,50,3,1,1,5,1,2,6,4,1,4,3,4,1,2,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,130,1,0,0,0,0,0
4,1,1,1,45,3,1,2,5,2,3,3,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,95,1,0,0,0,1,1
6,1,1,1,40,3,1,2,5,2,2,9,4,1,4,4,4,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,200,1,0,0,0,0,0
5,1,1,1,50,3,1,2,5,2,2,1,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,120,1,0,0,0,0,0
4,1,1,1,60,3,1,2,5,2,3,2,1,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,150,1,0,0,0,1,0
4,1,1,1,63,3,1,2,5,2,2,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,63,1,0,0,0,0,0
4,1,1,1,40,2,5,2,5,2,2,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,90,1,0,0,0,1,1
2,1,1,1,48,6,1,2,5,2,2,6,2,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,60,1,0,0,0,1,0
5,1,1,1,456,6,2,0,5,2,2,1,1,1,4,3,1,4,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,1,0,0,0,1,0
5,1,1,1,45,2,1,2,5,2,2,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,75,1,0,0,0,0,0
5,1,1,1,65,2,1,2,5,2,3,2,1,1,4,3,4,1,2,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,170,1,0,0,0,0,0
3,1,1,2,45,2,2,0,9,0,2,2,1,1,4,3,1,4,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,1,0
3,1,1,1,50,3,1,2,5,2,3,1,1,1,4,3,2,1,2,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,120,1,0,0,0,1,0
1,1,1,2,50,2,2,0,5,2,2,2,1,1,4,3,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,1,0
4,1,1,4,48,2,1,2,5,2,2,2,1,1,4,3,1,4,4,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,,1,0,0,0,0,0
5,1,3,4,60,3,1,1,5,2,2,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,100,1,0,0,0,0,1
7,1,1,2,60,8,2,0,5,2,4,1,1,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,120,1,0,0,0,0,0
5,1,1,4,45,3,1,2,5,2,2,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,,1,0,0,0,0,0
3,1,1,1,40,3,1,2,5,2,2,6,4,1,4,2,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,55,1,0,0,0,1,0
3,1,1,1,60,3,1,2,5,2,2,6,1,1,4,4,3,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,120,1,0,0,0,1,0
3,1,1,1,40,8,2,0,9,0,2,3,4,1,4,4,1,4,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,120,1,0,0,0,1,0
2,1,1,2,35,3,1,2,6,2,3,6,4,1,4,4,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,1,0
3,1,1,1,50,3,1,1,5,1,3,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,120,1,0,0,0,1,0
3,1,1,1,50,3,1,2,5,2,2,2,1,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,1,1,0
2,1,1,1,40,6,1,2,5,2,2,9,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,0
3,1,1,1,50,3,1,2,2,2,2,2,1,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,0,0
4,1,1,1,40,2,1,2,5,2,2,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,90,1,0,0,0,1,0
3,1,1,1,40,6,2,0,6,2,2,1,1,1,4,4,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,1,0,0,0,1,0
4,1,1,1,45,2,2,0,9,0,2,2,1,1,4,3,1,4,5,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,0,1
2,1,1,1,50,2,2,0,5,2,2,6,4,1,4,3,1,4,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,0
4,1,1,4,45,2,1,2,5,2,2,2,1,1,4,3,4,1,2,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,120,1,0,0,0,0,0
4,1,1,1,81,3,1,1,5,1,2,6,4,1,4,3,4,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,54,6,2,0,3,2,2,6,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,120,1,0,0,0,1,0
3,1,1,1,60,3,1,1,6,1,3,6,4,1,4,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,500,1,0,0,0,0,0
4,1,1,1,60,3,1,1,5,1,2,6,4,1,4,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,60,3,1,1,5,1,3,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,0,0
4,1,1,1,48,3,1,2,5,2,2,9,4,1,4,2,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,72,1,0,0,0,1,1
3,1,1,1,54,6,1,2,5,2,3,6,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,250,1,0,0,0,1,0
3,1,1,1,35,3,2,0,5,2,2,6,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,130,1,0,0,12,1,0
6,1,1,1,56,3,1,2,5,1,3,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,3000,1,0,0,0,0,1
3,1,1,2,48,3,1,1,5,1,4,6,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,500,1,0,0,0,0,0
3,1,1,1,30,2,1,2,5,2,3,9,4,1,4.400 Watt,2,3,1,6,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,30,1,0,0,0,1,1
3,1,1,1,81,6,1,2,5,2,2,6,4,1,4,3,4,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,1,0,0,0,1,0
3,1,1,1,50,3,1,1,5,1,2,6,4,1,4,3,4,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
6,1,1,1,48,3,1,1,5,1,3,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,300,1,0,0,0,0,0
4,1,1,1,54,6,1,2,5,2,2,9,4,1,4,4,1,4,5,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,1,0,0,0,1,1
3,1,1,1,50,3,1,2,5,2,2,1,4,1,4,3,1,4,5,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,0
1,1,1,2,35,8,2,0,9,0,1,9,4,1,5,4,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,1,0
2,1,1,1,40,6,1,2,5,2,2,5,4,1,4,4,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,60,1,0,0,0,1,0
3,1,1,1,300,6,2,0,5,2,1,6,4,1,4,4,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,40,1,0,0,0,1,0
3,1,1,1,70,6,1,1,5,1,3,6,4,1,4,4,4,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1600,1,0,0,0,0,0
